"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,0,0.777386773913441,0.823130897653036,0.766734279918864,0.928162185985015,1,0,0,0.378126042014005,0.269039145907473,0.269039145907473,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.636006730229949,0,1,0,0.326311552395009,0,1,0,0,0.481480556457454,1,1,0,1,1,0.378126042014005,0.518202589489718,0.559668344684631,1,1,1
1,1,1,1,0,0,0,1,1,1,0,0,1,0.507460396609259,0,0,0,0,0.261954261954262,0,0.210615043931709,0.269039145907473,0,1,0.314388688660937,0.636006730229949,1,1
1,1,1,0,0,1,1,0,0,1,0.174143020458307,0,0.0556689318549999,0,0,0,0.474278544542033,0,0,0,1,0,0,0,0,0.0813311339023165,1,1
1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0.411495754408883,1,1
1,1,1,1,1,0,0,0.0285293986537688,0.860060314269086,0.542114212250653,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1
1,0,0,1,0.652488012786361,1,0.175663696475826,0.887767789512798,0.818754678569872,0.762696250416511,0.589915970677826,0.369158196477257,0.795372204007674,0.912767761480174,0.83051515858772,0.620517438061015,0.842400645270506,0.561355767478588,0.591777143816076,0.792518683995009,0.656215999791103,1,1,0.69804822043628,0,0.529746365859691,1,1
1,1,0,1,1,1,0,0.667450058754407,0,0.61695173234723,0,0.873539082142956,0.870401114782296,0,0.0343658150576531,0.693729629127367,0.798341395991707,0,0,0.785572437999354,0.485918510560341,0.273694359829123,1,0,1,0,1,1
1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0.482943143812709,0.42902102927644,0.196040949343037,1,0,1,0.170603279675041,1,1
1,1,1,0.738088012139605,0,0,0,0,0,0.00567025516148245,0,1,0,0,0,1,0,1,0.643067947252597,0.996914845418653,0.862472515781261,1,1,0,0,0,1,1
1,1,1,0.339214729060604,0,0,0,1,0.0361464985071771,0,0.269039145907473,0,1,1,0,1,1,1,0.818903171024507,0.462187171363254,0.684474980340218,1,1,0,0.303241895261845,0,1,1
1,0,1,0,1,0,0.658460109162699,1,1,0,1,0,0.0076775691759815,0,1,0,1,0.245043569983548,0.680621306314323,0.552450859898796,1,1,0,0,0,0,1,1
1,0,1,0,1,0.339214729060604,1,0,0,0.105181145305805,0,0,0,0.0514293488941632,0.430491230734189,1,0,0.881029102719226,0.956322137336015,1,1,1,0,0.445930003932363,1,0,1,1
1,0,0.133868492503836,1,0.250940473556096,0,1,0,0,1,1,0,0,0,0,1,0.341182195606332,0.632405075670522,0.411979943081718,1,1,0,0.608347340939165,0,1,0,1,1
1,1,0.304135600493483,1,0.854559155990957,0,0,0.241204747522015,0.0278658311831919,0.068102530505282,1,0.549108150824114,0,0,1,1,0.953082195652256,0.916515402451143,1,1,1,1,0,0,0.704660452729694,1,1,1
1,1,0.29766383760609,1,0,0,0,0,1,0,0.239435345217627,1,0.0331485252706349,1,1,0.286163555650639,0.584660390570295,0.30061804697157,1,1,0,0,1,0.657355011455544,0.799605133267522,1,1,1
1,1,0.923485855325612,0.285512865703208,0,1,1,1,0.213139683895771,1,0,0,0,1,1,0.677317379924539,0.686576995916865,1,1,0,0,0,0,1,1,1,1,1
1,1,1,0.269039145907473,0,0.987253389624097,0,0,0.141102440585172,1,0.134944665547196,1,1,1,0.758601328800025,0.553242117787031,0.537969290535721,1,0,0,0.129230769230769,1,0.170603279675041,0,0.736459280426029,0.420779220779221,1,1
1,1,1,0.269039145907473,0,0.119565599409553,1,0.939519469759735,0.0151719893501732,1,0,0,1,0.373796325430394,0.639582081272248,0.86697247706422,1,1,1,0,1,0,0.0739595076819871,1,1,0.636006730229949,0.208801325722703,1
1,1,0,0,0,0,0,1,0,0.0078061003228449,1,1,1,0.931508108563593,0.873289909275833,0.556529698651296,1,0,0,0.245436837169036,1,0.814571575166752,0.462517334203442,1,0.361825078881129,0.250940473556096,1,1
1,1,0,0,0,1,0,1,0.107608509992219,1,1,1,0.945968882602546,0.679481757914358,0.490205543031428,1,1,0,0,0.636006730229949,1,0,1,0,0,0,1,1
1,1,0,0,1,1,0.213583455757713,0,0.322146016801266,1,1,0,0.472444400627153,0.849197785285949,1,1,0,0,0,0,0,0.69804822043628,0.250940473556096,0,1,0,1,1
1,1,0,0.545780969479354,0,0,1,1,1,1,1,0.725287329953431,0,0.86495939721617,1,0,1,1,0,1,0,0,0.0224897368264482,0.349762506939732,0,1,1,1
1,1,1,0,0.378126042014005,0,0,0.470419783484323,0.989487680226036,0,0.736511667325838,0.535713293255648,0.800537202596479,0.497280888361101,1,1,0,0,0.229341099381143,0,0,0,1,1,0,1,1,1
1,1,1,1,0,1,0.786953504510756,0,1,1,0,0.769354950824416,0.167336547643222,1,0,0.180510012416033,0.176209489450536,0,0,0.0219601464009759,0.636006730229949,0,0,0,0.965106382978723,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
